intervalMs,submitMs,count,revision
36.847,36.552,4000000.0,27.0
35.822,35.73,4000000.0,27.0
41.175,41.083,4000000.0,27.0
41.135,41.08,4000000.0,27.0
79.327,79.231,4000000.0,27.0
4.491,0.909,4000000.0,27.0
67.444,64.266,4000000.0,27.0
42.135,42.071,4000000.0,27.0
38.053,38.005,4000000.0,27.0
39.356,39.261,4000000.0,27.0
41.643,41.584,4000000.0,27.0
35.583,35.476,4000000.0,27.0
36.28,36.18,4000000.0,27.0
37.298,36.219,4000000.0,27.0
35.823,35.732,4000000.0,27.0
38.632,38.586,4000000.0,27.0
36.283,36.173,4000000.0,27.0
35.771,35.692,4000000.0,27.0
37.294,37.225,4000000.0,27.0
37.222,37.157,4000000.0,27.0
36.858,36.762,4000000.0,27.0
50.22,50.127,4000000.0,27.0
19.319,18.125,4000000.0,27.0
42.877,42.837,4000000.0,27.0
35.064,35.004,4000000.0,27.0
36.535,36.462,4000000.0,27.0
36.355,36.267,4000000.0,27.0
36.48,36.407,4000000.0,27.0
33.983,33.891,4000000.0,27.0
37.108,37.058,4000000.0,27.0
36.344,36.239,4000000.0,27.0
53.471,53.4,4000000.0,27.0
14.998,13.0,4000000.0,27.0
43.163,43.127,4000000.0,27.0
37.257,37.163,4000000.0,27.0
35.869,35.807,4000000.0,27.0
35.993,35.902,4000000.0,27.0
35.747,35.677,4000000.0,27.0
34.462,34.419,4000000.0,27.0
37.929,37.83,4000000.0,27.0
36.966,36.899,4000000.0,27.0
35.5,35.406,4000000.0,27.0
36.275,34.153,4000000.0,27.0
35.527,35.443,4000000.0,27.0
36.934,36.829,4000000.0,27.0
35.961,35.847,4000000.0,27.0
34.27,34.165,4000000.0,27.0
38.056,37.962,4000000.0,27.0
34.399,34.311,4000000.0,27.0
38.29,38.198,4000000.0,27.0
37.167,37.054,4000000.0,27.0
54.336,54.225,4000000.0,27.0
11.557,8.991,4000000.0,27.0
50.617,50.562,4000000.0,27.0
47.565,47.506,4000000.0,27.0
32.077,31.969,4000000.0,27.0
47.396,47.309,4000000.0,27.0
30.393,30.299,4000000.0,27.0
45.332,45.269,4000000.0,27.0
48.322,48.277,4000000.0,27.0
77.084,77.05,4000000.0,27.0
1.381,0.355,4000000.0,27.0
74.846,60.584,4000000.0,27.0
44.643,44.552,4000000.0,27.0
41.452,41.364,4000000.0,27.0
37.694,37.596,4000000.0,27.0
41.19,41.093,4000000.0,27.0
48.44,48.322,4000000.0,27.0
40.224,36.367,4000000.0,27.0
40.015,39.943,4000000.0,27.0
46.694,46.63,4000000.0,27.0
43.86,43.792,4000000.0,27.0
43.743,43.581,4000000.0,27.0
45.628,45.514,4000000.0,27.0
44.725,44.694,4000000.0,27.0
57.317,57.213,4000000.0,27.0
9.921,8.638,4000000.0,27.0
64.303,64.282,4000000.0,27.0
41.215,41.158,4000000.0,27.0
41.58,41.538,4000000.0,27.0
39.847,39.743,4000000.0,27.0
46.863,46.784,4000000.0,27.0
31.657,31.573,4000000.0,27.0
49.116,49.077,4000000.0,27.0
59.292,59.247,4000000.0,27.0
6.283,1.069,4000000.0,27.0
53.505,45.921,4000000.0,27.0
35.597,35.537,4000000.0,27.0
36.548,36.458,4000000.0,27.0
34.614,34.513,4000000.0,27.0
36.016,35.923,4000000.0,27.0
36.437,36.352,4000000.0,27.0
33.409,33.314,4000000.0,27.0
38.386,38.341,4000000.0,27.0
52.411,52.303,4000000.0,27.0
12.301,7.622,4000000.0,27.0
46.954,35.181,4000000.0,27.0
35.654,35.582,4000000.0,27.0
35.006,34.889,4000000.0,27.0
35.371,35.285,4000000.0,27.0
32.025,31.937,4000000.0,27.0
34.453,34.359,4000000.0,27.0
34.64,34.548,4000000.0,27.0
38.056,38.014,4000000.0,27.0
35.254,32.126,4000000.0,27.0
34.784,34.686,4000000.0,27.0
35.47,35.361,4000000.0,27.0
31.617,31.528,4000000.0,27.0
